[1898.0077,4]
[1898.6837,8]
[1904.0009,6]
[1918.1198,6]
[1940.9812,8]
[1994.7749,6]
[2004.3507,8]
[2004.3507,5]
[2004.3507,8]
[2004.3507,0]
[2004.3507,0]
[2004.3507,8]
[2009.773,8]
[2030.7837,4]
[2034.993,6]
[2050.6235,8]
[2052.949,8]
[2063.388,8]
[2064.4587,8]
[2064.698,4]
[2086.6108,8]
[2089.3372,4]
[2108.4937,4]
[2111.9934,4]
[2113.857,6]
[2114.7385,4]
[2117.9893,8]
[2119.8943,4]
[2121.313,4]
[2121.647,8]
[2124.1738,8]
[2127.9236,7]
[2128.6213,6]
[2129.063,0]
[2130.3545,7]
[2132.7717,8]
[2141.7507,4]
[2141.9792,8]
[2142.8923,1]
[2144.9216,6]
[2147.657,8]
[2150.1785,8]
[2150.906,6]
[2152.0813,4]
[2154.074,8]
[2155.21,8]
[2159.2515,8]
[2160.9204,8]
[2161.6855,0]
[2162.4172,8]
[2163.87,0]
[2167.3303,8]
[2168.5234,8]
[2174.112,6]
[2175.6248,8]
[2175.74,8]
[2178.5203,6]
[2179.425,8]
[2180.084,4]
[2188.655,8]
[2189.6426,4]
[2191.1333,5]
[2194.6682,8]
[2195.2954,4]
[2195.9111,0]
[2199.5166,1]
[2199.618,4]
[2199.7395,8]
[2202.3352,8]
[2203.4397,8]
[2203.5884,8]
[2213.188,4]
[2215.9128,0]
[2215.9128,4]
[2217.6643,4]
[2219.9958,6]
[2220.1875,4]
[2221.3643,4]
[2222.865,7]
[2224.0896,7]
[2224.556,6]
[2224.768,8]
[2226.5898,8]
[2227.0728,2]
[2227.0728,0]
[2227.0728,8]
[2227.0728,8]
[2227.0728,4]
[2227.0728,8]
[2228.5251,8]
[2229.3618,8]
[2230.2751,4]
[2230.7556,4]
[2231.7866,8]
[2236.0857,1]
[2237.3477,4]
[2239.6472,4]
[2241.1086,4]
[2241.4631,1]
[2242.0908,4]
[2242.226,6]
[2242.2444,8]
[2242.5745,0]
[2243.4739,8]
[2243.4739,4]
[2248.4497,6]
[2248.4497,6]
[2248.4497,8]
[2248.4497,1]
[2248.4497,8]
[2248.4497,6]
[2249.8748,6]
[2252.4167,8]
[2254.402,8]
[2254.9316,0]
[2255.313,8]
[2258.794,8]
[2263.2847,0]
[2265.3186,8]
[2267.604,4]
[2269.841,8]
[2272.3074,0]
[2272.3354,5]
[2272.4473,4]
[2273.6206,6]
[2274.647,0]
[2274.6694,7]
[2274.7754,4]
[2275.364,8]
[2275.4016,4]
[2276.3928,8]
[2279.6968,6]
[2279.747,4]
[2280.387,4]
[2287.597,0]
[2287.9172,4]
[2288.7634,8]
[2289.6187,8]
[2290.6812,8]
[2292.792,8]
[2294.3037,8]
[2294.479,4]
[2298.3792,1]
[2300.3347,0]
[2300.6917,8]
[2300.6917,0]
[2300.6917,6]
[2300.6917,8]
[2300.6917,8]
[2300.6917,8]
[2302.8188,7]
[2305.0562,3]
[2305.2383,0]
[2306.4277,1]
[2308.4722,0]
[2308.648,4]
[2308.6926,8]
[2309.5964,4]
[2309.8767,8]
[2310.883,8]
[2311.1184,4]
[2311.2112,0]
[2311.382,7]
[2312.3286,8]
[2315.095,0]
[2316.7961,4]
[2317.282,7]
[2319.7358,6]
[2319.8186,4]
[2320.5168,8]
[2320.7505,6]
[2321.0525,6]
[2321.8838,8]
[2322.5725,0]
[2325.2595,8]
[2326.8647,8]
[2329.459,8]
[2331.3252,8]
[2332.0952,1]
[2333.6094,4]
[2335.8782,4]
[2336.1772,3]
[2336.2866,0]
[2337.3518,6]
[2337.3567,0]
[2342.014,7]
[2344.2332,4]
[2345.0845,8]
[2345.1296,8]
[2345.2622,8]
[2346.6753,6]
[2347.048,6]
[2347.5918,8]
[2348.0288,8]
[2349.9573,3]
[2351.8787,8]
[2352.368,7]
[2353.1792,8]
[2354.3223,5]
[2354.4958,8]
[2355.2815,8]
[2356.075,8]
[2356.7024,4]
[2357.5032,8]
[2357.747,8]
[2357.8015,8]
[2359.4236,4]
[2359.4236,0]
[2359.4236,4]
[2359.4236,8]
[2359.4236,8]
[2359.4236,4]
[2360.6018,0]
[2361.7422,8]
[2361.8838,4]
[2363.296,6]
[2364.4316,1]
[2365.3486,5]
[2369.1116,7]
[2369.3694,4]
[2369.439,4]
[2370.619,6]
[2372.1555,0]
[2372.2893,8]
[2373.7952,7]
[2374.1475,4]
[2374.7988,4]
[2374.809,0]
[2375.0017,6]
[2376.5334,6]
[2378.0906,8]
[2378.6672,4]
[2379.1958,8]
[2379.6143,2]
[2379.7412,8]
[2379.826,4]
[2381.7908,8]
[2382.6729,6]
[2382.706,7]
[2383.732,3]
[2386.2012,7]
[2387.606,8]
[2387.8584,8]
[2388.354,6]
[2388.9492,4]
[2389.31,8]
[2389.7742,4]
[2389.981,8]
[2392.108,7]
[2392.131,0]
[2393.0364,6]
[2393.117,4]
[2393.8135,4]
[2393.9153,6]
[2393.9153,8]
[2393.9153,4]
[2393.9153,4]
[2393.9153,6]
[2393.9153,8]
[2395.57,8]
[2395.57,6]
[2395.57,8]
[2395.57,8]
[2395.57,6]
[2395.57,8]
[2395.9685,8]
[2396.1924,0]
[2396.2192,1]
[2396.2192,8]
[2396.2192,8]
[2396.2192,1]
[2396.2192,0]
[2396.2192,0]
[2396.6724,4]
[2397.0361,0]
[2397.0361,0]
[2397.0361,3]
[2397.0361,6]
[2397.0361,4]
[2397.0361,6]
[2397.5366,8]
[2398.3333,8]
[2398.3542,4]
[2398.74,8]
[2399.0454,6]
[2399.1782,8]
[2402.172,4]
[2402.3333,8]
[2402.816,7]
[2403.5396,4]
[2404.3809,8]
[2404.4595,0]
[2404.6338,8]
[2404.918,8]
[2405.619,8]
[2409.0032,4]
[2409.3684,4]
[2409.7007,4]
[2409.761,8]
[2410.1052,4]
[2410.3557,4]
[2410.4985,0]
[2411.2566,6]
[2413.1396,6]
[2413.8884,4]
[2413.9307,8]
[2414.0725,8]
[2414.6384,8]
[2414.7708,6]
[2415.0637,8]
[2415.4155,0]
[2415.835,8]
[2416.4795,8]
[2416.5425,8]
[2417.76,4]
[2417.7632,7]
[2417.777,8]
[2419.3064,6]
[2420.712,0]
[2422.1946,0]
[2423.2598,8]
[2423.7556,8]
[2424.2246,8]
[2424.4246,4]
[2424.6907,6]
[2425.2952,0]
[2425.4949,8]
[2426.959,7]
[2427.7705,7]
[2429.2805,6]
[2429.3745,8]
[2429.6006,7]
[2430.4844,4]
[2430.5066,0]
[2430.8018,5]
[2430.8708,8]
[2430.959,8]
[2432.1692,8]
[2432.958,4]
[2433.0247,8]
[2433.0894,0]
[2433.2144,8]
[2433.9133,8]
[2434.005,8]
[2434.0857,4]
[2434.6812,0]
[2434.8494,4]
[2435.148,4]
[2435.2456,8]
[2435.3215,4]
[2435.536,7]
[2435.6199,8]
