[1898.0077,0]
[1898.6837,0]
[1904.0009,0]
[1918.1198,0]
[1940.9812,0]
[1994.7749,0]
[2004.3507,0]
[2004.3507,0]
[2004.3507,0]
[2004.3507,0]
[2004.3507,0]
[2004.3507,0]
[2009.773,0]
[2030.7837,0]
[2034.993,0]
[2050.6235,0]
[2052.949,0]
[2063.388,0]
[2064.4587,0]
[2064.698,0]
[2086.6108,0]
[2089.3372,0]
[2108.4937,0]
[2111.9934,0]
[2113.857,0]
[2114.7385,0]
[2117.9893,0]
[2119.8943,0]
[2121.313,0]
[2121.647,0]
[2124.1738,0]
[2127.9236,0]
[2128.6213,0]
[2129.063,0]
[2130.3545,0]
[2132.7717,0]
[2141.7507,0]
[2141.9792,0]
[2142.8923,0]
[2144.9216,0]
[2147.657,0]
[2150.1785,0]
[2150.906,0]
[2152.0813,0]
[2154.074,0]
[2155.21,0]
[2159.2515,0]
[2160.9204,0]
[2161.6855,0]
[2162.4172,0]
[2163.87,0]
[2167.3303,0]
[2168.5234,0]
[2174.112,0]
[2175.6248,0]
[2175.74,0]
[2178.5203,0]
[2179.425,0]
[2180.084,0]
[2188.655,0]
[2189.6426,0]
[2191.1333,0]
[2194.6682,0]
[2195.2954,0]
[2195.9111,0]
[2199.5166,0]
[2199.618,0]
[2199.7395,0]
[2202.3352,0]
[2203.4397,0]
[2203.5884,0]
[2213.188,0]
[2215.9128,0]
[2215.9128,0]
[2217.6643,0]
[2219.9958,0]
[2220.1875,0]
[2221.3643,0]
[2222.865,0]
[2224.0896,0]
[2224.556,0]
[2224.768,0]
[2226.5898,0]
[2227.0728,0]
[2227.0728,0]
[2227.0728,0]
[2227.0728,0]
[2227.0728,0]
[2227.0728,0]
[2228.5251,0]
[2229.3618,0]
[2230.2751,0]
[2230.7556,0]
[2231.7866,0]
[2236.0857,0]
[2237.3477,0]
[2239.6472,0]
[2241.1086,0]
[2241.4631,0]
[2242.0908,0]
[2242.226,0]
[2242.2444,0]
[2242.5745,0]
[2243.4739,0]
[2243.4739,0]
[2248.4497,0]
[2248.4497,0]
[2248.4497,0]
[2248.4497,0]
[2248.4497,0]
[2248.4497,0]
[2249.8748,0]
[2252.4167,0]
[2254.402,0]
[2254.9316,0]
[2255.313,0]
[2258.794,0]
[2263.2847,0]
[2265.3186,0]
[2267.604,0]
[2269.841,0]
[2272.3074,0]
[2272.3354,0]
[2272.4473,0]
[2273.6206,0]
[2274.647,0]
[2274.6694,0]
[2274.7754,0]
[2275.364,0]
[2275.4016,0]
[2276.3928,0]
[2279.6968,0]
[2279.747,0]
[2280.387,0]
[2287.597,0]
[2287.9172,0]
[2288.7634,0]
[2289.6187,0]
[2290.6812,0]
[2292.792,0]
[2294.3037,0]
[2294.479,0]
[2298.3792,0]
[2300.3347,0]
[2300.6917,0]
[2300.6917,0]
[2300.6917,0]
[2300.6917,0]
[2300.6917,0]
[2300.6917,0]
[2302.8188,0]
[2305.0562,0]
[2305.2383,0]
[2306.4277,0]
[2308.4722,0]
[2308.648,0]
[2308.6926,0]
[2309.5964,0]
[2309.8767,0]
[2310.883,0]
[2311.1184,0]
[2311.2112,0]
[2311.382,0]
[2312.3286,0]
[2315.095,0]
[2316.7961,0]
[2317.282,0]
[2319.7358,0]
[2319.8186,0]
[2320.5168,0]
[2320.7505,0]
[2321.0525,0]
[2321.8838,0]
[2322.5725,0]
[2325.2595,0]
[2326.8647,0]
[2329.459,0]
[2331.3252,0]
[2332.0952,0]
[2333.6094,0]
[2335.8782,0]
[2336.1772,0]
[2336.2866,0]
[2337.3518,0]
[2337.3567,0]
[2342.014,0]
[2344.2332,0]
[2345.0845,0]
[2345.1296,0]
[2345.2622,0]
[2346.6753,0]
[2347.048,0]
[2347.5918,0]
[2348.0288,0]
[2349.9573,0]
[2351.8787,0]
[2352.368,0]
[2353.1792,0]
[2354.3223,0]
[2354.4958,0]
[2355.2815,0]
[2356.075,0]
[2356.7024,0]
[2357.5032,0]
[2357.747,0]
[2357.8015,0]
[2359.4236,0]
[2359.4236,0]
[2359.4236,0]
[2359.4236,0]
[2359.4236,0]
[2359.4236,0]
[2360.6018,0]
[2361.7422,0]
[2361.8838,0]
[2363.296,0]
[2364.4316,0]
[2365.3486,0]
[2369.1116,0]
[2369.3694,0]
[2369.439,0]
[2370.619,0]
[2372.1555,0]
[2372.2893,0]
[2373.7952,0]
[2374.1475,0]
[2374.7988,0]
[2374.809,0]
[2375.0017,0]
[2376.5334,2]
[2378.0906,0]
[2378.6672,0]
[2379.1958,0]
[2379.6143,0]
[2379.7412,0]
[2379.826,0]
[2381.7908,0]
[2382.6729,0]
[2382.706,0]
[2383.732,0]
[2386.2012,0]
[2387.606,0]
[2387.8584,0]
[2388.354,0]
[2388.9492,0]
[2389.31,0]
[2389.7742,0]
[2389.981,0]
[2392.108,0]
[2392.131,0]
[2393.0364,0]
[2393.117,0]
[2393.8135,0]
[2393.9153,0]
[2393.9153,0]
[2393.9153,0]
[2393.9153,0]
[2393.9153,0]
[2393.9153,0]
[2395.57,0]
[2395.57,0]
[2395.57,0]
[2395.57,0]
[2395.57,0]
[2395.57,0]
[2395.9685,0]
[2396.1924,0]
[2396.2192,0]
[2396.2192,0]
[2396.2192,0]
[2396.2192,0]
[2396.2192,0]
[2396.2192,0]
[2396.6724,0]
[2397.0361,0]
[2397.0361,0]
[2397.0361,0]
[2397.0361,0]
[2397.0361,0]
[2397.0361,0]
[2397.5366,0]
[2398.3333,0]
[2398.3542,0]
[2398.74,0]
[2399.0454,0]
[2399.1782,0]
[2402.172,0]
[2402.3333,0]
[2402.816,0]
[2403.5396,0]
[2404.3809,0]
[2404.4595,0]
[2404.6338,0]
[2404.918,0]
[2405.619,0]
[2409.0032,0]
[2409.3684,0]
[2409.7007,0]
[2409.761,0]
[2410.1052,0]
[2410.3557,0]
[2410.4985,0]
[2411.2566,0]
[2413.1396,0]
[2413.8884,0]
[2413.9307,0]
[2414.0725,0]
[2414.6384,0]
[2414.7708,0]
[2415.0637,0]
[2415.4155,0]
[2415.835,0]
[2416.4795,0]
[2416.5425,0]
[2417.76,0]
[2417.7632,0]
[2417.777,0]
[2419.3064,0]
[2420.712,0]
[2422.1946,0]
[2423.2598,0]
[2423.7556,0]
[2424.2246,0]
[2424.4246,0]
[2424.6907,0]
[2425.2952,0]
[2425.4949,0]
[2426.959,0]
[2427.7705,0]
[2429.2805,0]
[2429.3745,0]
[2429.6006,0]
[2430.4844,0]
[2430.5066,0]
[2430.8018,0]
[2430.8708,0]
[2430.959,0]
[2432.1692,0]
[2432.958,0]
[2433.0247,0]
[2433.0894,0]
[2433.2144,0]
[2433.9133,0]
[2434.005,0]
[2434.0857,0]
[2434.6812,0]
[2434.8494,0]
[2435.148,0]
[2435.2456,0]
[2435.3215,0]
[2435.536,0]
[2435.6199,0]
[2435.689,0]
[2436.006,0]
[2436.3977,0]
[2436.8394,0]
[2436.8752,0]
[2437.0845,0]
[2438.534,0]
[2438.6897,0]
[2439.931,0]
[2441.3943,0]
[2442.201,0]
[2442.2124,0]
[2442.2166,0]
[2442.422,0]
[2443.6653,0]
[2443.9258,0]
[2444.3296,0]
[2444.621,0]
[2444.7412,0]
[2444.8967,0]
[2445.8447,0]
[2446.6646,0]
[2446.6816,0]
[2446.9111,0]
[2447.0532,0]
[2448.6462,0]
[2448.7651,0]
[2448.8113,0]
[2448.8591,0]
[2449.1284,0]
[2449.3176,0]
[2449.58,0]
[2449.7896,0]
[2450.191,0]
[2450.6252,0]
[2450.8809,0]
[2451.536,0]
[2451.7527,0]
[2451.9888,0]
[2452.059,0]
[2452.3608,0]
[2452.4915,0]
[2452.7268,0]
[2452.7385,0]
[2452.9773,0]
[2453.3362,0]
[2453.4082,0]
[2453.5708,0]
[2453.5708,0]
[2453.5708,0]
[2453.5708,0]
[2453.5708,0]
[2453.5708,0]
[2454.3555,0]
[2454.5835,0]
[2454.5894,0]
[2456.8162,0]
[2456.8167,0]
[2457.441,0]
[2457.576,0]
[2458.448,0]
[2458.563,0]
[2458.746,0]
[2459.1716,0]
[2460.1675,0]
[2460.6653,0]
[2461.7979,0]
[2462.8599,0]
[2463.2368,0]
[2464.238,0]
[2464.5105,0]
[2464.7078,0]
[2465.4448,0]
[2465.6167,0]
[2466.3767,0]
[2466.5813,0]
[2467.13,0]
[2467.46,0]
[2467.6208,0]
[2467.978,0]
[2468.443,0]
[2469.0886,0]
[2469.569,0]
[2469.7812,0]
[2470.1213,0]
[2470.4412,0]
[2471.0776,0]
[2471.1453,0]
[2471.2788,0]
[2471.442,0]
[2471.5283,0]
[2471.5283,0]
[2471.5283,0]
[2471.5283,0]
[2471.5283,0]
[2471.5283,0]
[2472.2273,0]
[2472.254,0]
[2472.4692,0]
[2472.4692,0]
[2472.4692,0]
[2472.4692,0]
[2472.4692,0]
[2472.4692,0]
[2473.3682,0]
[2476.0464,0]
[2476.481,0]
[2476.5889,0]
[2477.7083,0]
[2478.1802,0]
[2478.2356,0]
[2478.5767,0]
[2478.8335,0]
[2479.9202,0]
[2480.046,0]
[2480.3928,0]
[2480.487,0]
[2480.5293,0]
[2481.8423,0]
[2482.1958,0]
[2482.3872,0]
[2482.412,0]
[2482.9155,0]
[2483.545,0]
[2483.6423,0]
[2483.6714,0]
[2484.7476,0]
[2485.1099,0]
[2485.8867,0]
[2486.065,0]
[2486.4285,0]
[2487.2563,0]
[2487.3582,0]
[2487.6494,0]
[2487.7297,0]
[2487.777,0]
[2488.2415,0]
[2489.1672,0]
[2489.338,0]
[2489.3875,0]
[2489.662,0]
[2489.7512,0]
[2491.2576,0]
[2491.2576,0]
[2491.2576,0]
[2491.2576,0]
[2491.2576,0]
[2491.2576,0]
[2491.3171,0]
[2491.3171,0]
[2491.3171,0]
[2491.3171,0]
[2491.3171,0]
[2491.3171,0]
[2493.5916,0]
[2494.8696,0]
[2495.4648,0]
[2496.1409,0]
[2496.167,0]
[2496.4763,0]
[2496.7666,0]
[2497.455,0]
[2497.5315,0]
[2497.5437,0]
[2497.808,0]
[2497.91,0]
[2498.3506,0]
[2498.9631,0]
[2499.0366,0]
[2499.4119,0]
[2499.47,0]
[2499.4988,0]
[2500.2417,0]
[2500.8345,0]
[2500.8374,0]
[2502.21,0]
[2502.6375,0]
[2503.603,0]
[2503.6604,0]
[2504.4448,0]
[2504.8718,0]
[2504.9075,0]
[2505.4204,0]
[2506.022,0]
[2506.1978,0]
[2506.264,0]
[2506.361,0]
[2507.4077,0]
[2507.8848,0]
[2509.108,0]
[2509.2686,0]
[2509.5088,0]
[2510.0542,0]
[2510.5938,0]
[2510.6333,0]
[2511.698,0]
[2511.944,0]
[2513.1172,0]
[2513.9712,0]
[2514.282,0]
[2514.4285,0]
[2514.592,0]
[2514.592,0]
[2514.592,0]
[2514.592,0]
[2514.592,0]
[2514.592,0]
[2515.259,0]
[2515.4114,0]
[2516.1035,0]
[2516.2136,0]
[2517.5337,0]
[2518.112,0]
[2518.7437,0]
[2519.5696,0]
[2519.919,0]
[2520.0283,0]
[2520.1233,0]
[2520.3013,0]
[2520.8186,0]
[2521.1611,0]
[2521.5557,0]
[2521.633,0]
[2521.6843,0]
[2522.2563,0]
[2522.4146,0]
[2523.07,0]
[2523.1711,0]
[2523.6548,0]
[2523.9595,0]
[2524.647,0]
[2525.4197,0]
[2526.729,0]
[2527.6538,0]
[2529.0774,0]
[2530.332,0]
[2530.6394,0]
[2530.705,0]
[2530.705,0]
[2530.705,0]
[2530.705,0]
[2530.705,0]
[2530.705,0]
[2530.81,0]
[2531.5867,0]
[2531.7397,0]
[2533.74,0]
[2533.7969,0]
[2534.3064,0]
[2534.947,0]
[2534.99,0]
[2535.2231,0]
[2535.2664,0]
[2535.3218,0]
[2536.8853,0]
[2537.3833,0]
[2537.6675,0]
[2537.7444,0]
[2537.814,0]
[2537.9294,0]
[2537.9692,0]
[2538.6262,0]
[2538.6262,0]
[2538.6262,0]
[2538.6262,0]
[2538.6262,0]
[2538.6262,0]
[2538.8572,0]
[2539.9907,0]
[2540.4077,0]
[2540.5515,0]
[2540.6897,0]
[2541.523,0]
[2541.524,0]
[2541.6277,0]
[2542.064,0]
[2542.8457,0]
[2543.004,0]
[2544.3376,0]
[2544.9697,0]
[2545.057,0]
[2545.0703,0]
[2545.2202,0]
[2545.5183,0]
[2546.3647,0]
[2546.8662,0]
[2547.3706,0]
[2548.3936,0]
[2548.5093,0]
[2548.8428,0]
[2549.0803,0]
[2549.45,2]
[2549.7861,0]
[2549.9985,0]
[2550.659,0]
[2551.2268,0]
[2551.2268,0]
[2551.2268,0]
[2551.2268,0]
[2551.2268,0]
[2551.2268,0]
[2551.314,0]
[2551.3494,0]
[2552.0007,0]
[2552.0388,0]
[2552.2263,0]
[2552.9138,0]
[2553.672,0]
[2554.032,0]
[2554.034,0]
[2554.1892,0]
[2554.4373,0]
[2554.5513,0]
[2555.0515,0]
[2555.5183,0]
[2555.5356,0]
[2555.8516,0]
[2556.6091,0]
[2556.6743,0]
[2557.0942,0]
[2557.5854,0]
[2558.1782,0]
[2558.763,0]
[2560.0825,0]
[2560.6914,0]
[2561.577,0]
[2562.6047,0]
[2562.844,0]
[2563.394,0]
[2563.5825,0]
[2563.8633,0]
[2565.1243,0]
[2566.3984,0]
[2566.7822,0]
[2566.868,0]
[2567.1514,0]
[2567.3467,0]
[2568.8435,0]
[2569.6924,0]
[2570.162,0]
[2570.191,0]
[2570.235,0]
[2570.4333,0]
[2570.7617,0]
[2571.2607,0]
[2572.4526,0]
[2572.5066,0]
[2573.7168,0]
[2574.0203,0]
[2574.0203,0]
[2574.0203,0]
[2574.0203,0]
[2574.0203,0]
[2574.0203,0]
[2574.1987,0]
[2575.3237,0]
[2576.3806,0]
[2576.4556,0]
[2576.513,0]
[2577.3196,0]
[2577.5146,0]
[2578.271,0]
[2578.8354,0]
[2580.8499,0]
[2580.8499,0]
[2580.8499,0]
[2580.8499,0]
[2580.8499,0]
[2580.8499,0]
[2581.022,0]
[2581.1108,0]
[2582.1853,0]
[2582.4084,0]
[2582.4084,0]
[2582.4084,0]
[2582.4084,0]
[2582.4084,0]
[2582.4084,0]
[2582.8623,0]
[2584.2039,0]
[2584.533,0]
[2584.8242,0]
[2585.2063,0]
[2585.4446,0]
[2585.56,0]
[2585.937,0]
[2585.9556,0]
[2586.8071,0]
[2587.108,0]
[2588.0803,0]
[2588.435,0]
[2588.86,0]
[2589.43,0]
[2589.695,0]
[2590.096,0]
[2590.2144,0]
[2590.3218,0]
[2590.654,0]
[2590.84,0]
[2591.7498,0]
[2592.4377,0]
[2592.4377,0]
[2592.4377,0]
[2592.4377,0]
[2592.4377,0]
[2592.4377,0]
[2592.8904,0]
[2592.9282,0]
[2593.3987,0]
[2593.8184,0]
[2593.898,0]
[2594.591,0]
[2594.7935,0]
[2594.8093,0]
[2594.906,0]
[2595.5588,0]
[2595.748,0]
[2595.8535,0]
[2596.1853,0]
[2597.864,0]
[2598.0613,0]
[2599.0415,0]
[2599.2896,0]
[2599.3108,0]
[2599.9685,0]
[2600.003,0]
[2600.2722,0]
[2600.641,0]
[2601.351,0]
[2601.4688,0]
[2601.811,0]
[2602.213,0]
[2602.2454,0]
[2602.651,0]
[2604.8472,0]
[2605.5708,0]
[2605.5996,0]
[2606.0454,0]
[2606.1863,0]
[2606.2085,0]
[2607.8154,0]
[2608.7864,0]
[2609.5332,0]
[2609.8296,0]
[2609.878,0]
[2610.3691,0]
[2611.128,0]
[2611.1487,0]
[2611.837,2]
[2611.9658,0]
[2612.5288,0]
[2612.7566,0]
[2613.0232,0]
[2614.4744,0]
[2615.1392,0]
[2615.3044,0]
[2615.852,0]
[2615.9119,0]
[2616.4094,0]
[2616.614,0]
[2616.614,0]
[2616.614,0]
[2616.614,0]
[2616.614,0]
[2616.614,0]
[2617.1826,0]
[2617.704,0]
[2618.3262,0]
[2618.8057,0]
[2619.027,0]
[2619.1724,0]
[2619.3374,0]
[2619.3374,0]
[2619.3374,0]
[2619.3374,0]
[2619.3374,0]
[2619.3374,0]
[2619.479,0]
[2619.8652,0]
[2620.167,0]
[2620.3923,0]
[2620.6018,0]
[2620.9038,0]
[2621.116,0]
[2621.8086,0]
[2623.3154,0]
[2624.0999,0]
[2624.897,0]
[2626.2795,0]
[2627.61,0]
[2627.7622,0]
[2627.8315,0]
[2628.1714,2]
[2628.4685,0]
[2628.563,0]
[2628.6575,0]
[2629.3154,0]
[2630.0093,2]
[2630.2134,0]
[2631.5642,0]
[2631.8774,0]
[2632.546,0]
[2632.5525,0]
[2633.0117,0]
[2635.1484,0]
[2635.5059,0]
[2636.9778,0]
[2637.1487,0]
[2637.6028,0]
[2637.9424,0]
[2638.1401,0]
[2639.6443,0]
[2639.9827,0]
[2640.3162,0]
[2640.489,0]
[2640.5159,0]
[2640.5874,0]
[2641.446,0]
[2642.9321,0]
[2643.7158,2]
[2644.6846,0]
[2644.9834,0]
[2646.5737,0]
[2647.204,0]
[2647.5198,0]
[2647.5198,0]
[2647.5198,0]
[2647.5198,0]
[2647.5198,0]
[2647.5198,0]
[2648.3503,0]
[2648.471,0]
[2649.2078,0]
[2649.6587,0]
[2650.6228,0]
[2651.616,0]
